username,nom,categorie,biographie,instagram_followers,instagram_following,instagram_posts,tiktok_followers,tiktok_following,tiktok_likes,youtube_subscribers,youtube_views,twitter_followers,score_influence,url_profil,photo_url,source,date_collecte
thequeen_nutella,Thequeen nutella,Modeling,Najeh jhider 📍🇦🇪 🇹🇳 Makeup artist Founder @nutty_hair,106100,933,4900,4200,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/thequeen_nutella,https://www.influenceurs.tn/uploads/thequeen_nutella.jpg,influenceurs.tn,2026-03-17 16:40:34
nour_gn,Nour gn,Lifestyle,Avid reader 📖 Fitness Fanatic 🏋️‍♂️ 📍🇶🇦 ACE certified personal trainer ⭐️ BodyCombat LM Instructor 🥊 DM for online training 📝,110200,1700,435,0,0,0,0,0,0,37,https://www.influenceurs.tn/influencer/show/nour_gn,https://www.influenceurs.tn/uploads/nour_gn.jpg,influenceurs.tn,2026-03-17 16:40:38
lamine_belkhodja,Lamine belkhodja,Actors,𝕷𝖆𝖒𝖎𝖓𝖊 𝕭𝖊𝖑𝖐𝖍𝖔𝖉𝖏𝖆 لمين بلخوجة 🎥🎬 📍Tunis 🇹🇳,108500,878,17,1100,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/lamine_belkhodja,https://www.influenceurs.tn/uploads/lamine_belkhodja.jpg,influenceurs.tn,2026-03-17 16:40:41
yasminenajar,Yasminenajar,Lifestyle,🌸Yasmine 🌸 Law student ⚖️🎓👩🏼‍⚖️ « le meilleur moyen de tenir sa parole est de ne jamais la donner »,109500,1100,157,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/yasminenajar,https://www.influenceurs.tn/uploads/yasminenajar.jpg,influenceurs.tn,2026-03-17 16:40:46
Tamaracuisine,Dorra zarrouk,Actors,♦️créatrice de contenu culinaire ♦️recettes faciles ♦️cuisine tunisienne et internationale 🌮🍗🧁🍰 ♦️From Tunisia 🇹🇳 Bizertine 🇹🇳 🎬 ma chaîne YouTube ⬇️,16700000,1500,495,1200000,0,0,0,0,0,72,https://www.influenceurs.tn/influencer/show/Tamaracuisine,https://www.influenceurs.tn/uploads/Tamaracuisine.jpg,influenceurs.tn,2026-03-17 16:40:53
khemissi_imen,Khemissi imen,Lifestyle,Stylist @alhayah1tv ❤️image Consultant ❤️ Movies and series Costume Designer 🇹🇳✌🏻❤️ Tunisian living in Egypt 🇪🇬,119700,2200,631,2500,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/khemissi_imen,https://www.influenceurs.tn/uploads/khemissi_imen.jpg,influenceurs.tn,2026-03-17 16:40:57
rahma_benhassen1,Dorra zarrouk,Actors,Rahma Ben Hassen | رحمة بن حسن Makeup artist in Uae | ميكب ارتست في الإمارات Founder : @sparkles_dxb 🛼🪩 📍Dubai 🇦🇪,16700000,3700,540,1200000,0,0,0,0,0,75,https://www.influenceurs.tn/influencer/show/rahma_benhassen1,https://www.influenceurs.tn/uploads/rahma_benhassen1.jpg,influenceurs.tn,2026-03-17 16:41:19
raouajemli,Raouajemli,Modeling,Raoua Jemli 👁 💍 🔒❤️ Mum of baby #Ilyan 🍼 - 𝗣𝗿𝗼𝗳𝗲𝘀𝘀𝗲𝘂𝗿 𝗗𝗲 𝗙𝗿𝗮𝗻𝗰𝗮𝗶𝘀 🧑‍🏫 - 𝗠𝗶𝘀𝘀 𝗠𝗲́𝗱𝗶𝘁𝗲𝗿𝗿𝗮𝗻𝗲́𝗲 𝗧𝘂𝗻𝗶𝘀𝗶𝗲 🇨🇾,121100,746,140,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/raouajemli,https://www.influenceurs.tn/uploads/raouajemli.jpg,influenceurs.tn,2026-03-17 16:41:29
amine.chermiti,Amine.chermiti,Sport,,120600,1900,30,0,0,0,0,0,0,29,https://www.influenceurs.tn/influencer/show/amine.chermiti,https://www.influenceurs.tn/uploads/amine.chermiti.jpg,influenceurs.tn,2026-03-17 16:41:32
sabrinetrifi,Sabrinetrifi,Lifestyle,S A B R I N E T R I F I Mom & Lifestyle Owner of: @fugazicoffeeandsnack 💌 sabrinemalektrifi@yahoo.fr,112300,3100,802,6600,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/sabrinetrifi,https://www.influenceurs.tn/uploads/sabrinetrifi.jpg,influenceurs.tn,2026-03-17 16:41:37
cherifa_naffeti,Cherifa naffeti,Modeling,𝐶ℎ𝑒𝑟𝑖𝑓𝑎 𝑁𝑎𝑓𝑓𝑒𝑡𝑖 📍| ʙᴀsᴇᴅ ɪɴ ᴍɪʟᴀɴ 🇹🇳| ᴛᴜɴɪsɪᴀɴ ᴍᴏᴅᴇʟ 🇮🇹| ᴡᴏᴍᴇɴ 🤍| ʜᴀᴘᴘʏ ᴡɪғᴇ 👶🏻| ᴍᴏᴍ ᴏғ ᴊᴀᴅ 🍒| ᴄʜᴇʀʀʏ,114400,627,1000,1300,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/cherifa_naffeti,https://www.influenceurs.tn/uploads/cherifa_naffeti.jpg,influenceurs.tn,2026-03-17 16:41:42
tunisianofficiel,Tunisianofficiel,Singer,TikTok : tunisianofficiel ⬇️ENSEMBLE FT AKETO,106500,283,28,7600,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/tunisianofficiel,https://www.influenceurs.tn/uploads/tunisianofficiel.jpg,influenceurs.tn,2026-03-17 16:42:01
haithemjouini_officiel,Haithemjouini officiel,Sport,Official account ⭐️ International football player @ftf.tn @stadetunisien48,112000,981,215,0,0,0,0,0,0,37,https://www.influenceurs.tn/influencer/show/haithemjouini_officiel,https://www.influenceurs.tn/uploads/haithemjouini_officiel.jpg,influenceurs.tn,2026-03-17 16:42:05
diwasweetness,Diwasweetness,Food,Donia Ouachani From jerba 🇹🇳 lives in Munich 🇩🇪 •340k Food YouTuber •Content creator 🎥 •Food blogger 🍕🍔 •Dog lover 🐕❤ • 📧: business.diwasweetness@gmail.com,111600,692,179,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/diwasweetness,https://www.influenceurs.tn/uploads/diwasweetness.jpg,influenceurs.tn,2026-03-17 16:42:21
moeztoumiofficial,Moeztoumiofficial,Actors,"Artiste , comédien et producteur tunisien 🇹🇳 Créateur de fameuse karhmena 😂 ceci mon seul compte officiel. @moez_toumi_official",111600,1200,64,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/moeztoumiofficial,https://www.influenceurs.tn/uploads/moeztoumiofficial.jpg,influenceurs.tn,2026-03-17 16:42:24
salma.btk,Salma.btk,Lifestyle,extremely RARE,88200,2000,27,22300,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/salma.btk,https://www.influenceurs.tn/uploads/salma.btk.jpg,influenceurs.tn,2026-03-17 16:42:27
thequeen_nutella,Thequeen nutella,Modeling,Najeh jhider 📍🇦🇪 🇹🇳 Makeup artist Founder @nutty_hair,106100,933,4900,4200,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/thequeen_nutella,https://www.influenceurs.tn/uploads/thequeen_nutella.jpg,influenceurs.tn,2026-03-17 16:42:31
nour_gn,Nour gn,Lifestyle,Avid reader 📖 Fitness Fanatic 🏋️‍♂️ 📍🇶🇦 ACE certified personal trainer ⭐️ BodyCombat LM Instructor 🥊 DM for online training 📝,110200,1700,435,0,0,0,0,0,0,37,https://www.influenceurs.tn/influencer/show/nour_gn,https://www.influenceurs.tn/uploads/nour_gn.jpg,influenceurs.tn,2026-03-17 16:42:36
lamine_belkhodja,Lamine belkhodja,Actors,𝕷𝖆𝖒𝖎𝖓𝖊 𝕭𝖊𝖑𝖐𝖍𝖔𝖉𝖏𝖆 لمين بلخوجة 🎥🎬 📍Tunis 🇹🇳,108500,878,17,1100,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/lamine_belkhodja,https://www.influenceurs.tn/uploads/lamine_belkhodja.jpg,influenceurs.tn,2026-03-17 16:42:41
yasminenajar,Yasminenajar,Lifestyle,🌸Yasmine 🌸 Law student ⚖️🎓👩🏼‍⚖️ « le meilleur moyen de tenir sa parole est de ne jamais la donner »,109500,1100,157,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/yasminenajar,https://www.influenceurs.tn/uploads/yasminenajar.jpg,influenceurs.tn,2026-03-17 16:42:54
Tamaracuisine,Dorra zarrouk,Actors,♦️créatrice de contenu culinaire ♦️recettes faciles ♦️cuisine tunisienne et internationale 🌮🍗🧁🍰 ♦️From Tunisia 🇹🇳 Bizertine 🇹🇳 🎬 ma chaîne YouTube ⬇️,16700000,1500,495,1200000,0,0,0,0,0,72,https://www.influenceurs.tn/influencer/show/Tamaracuisine,https://www.influenceurs.tn/uploads/Tamaracuisine.jpg,influenceurs.tn,2026-03-17 16:42:58
khemissi_imen,Khemissi imen,Lifestyle,Stylist @alhayah1tv ❤️image Consultant ❤️ Movies and series Costume Designer 🇹🇳✌🏻❤️ Tunisian living in Egypt 🇪🇬,119700,2200,631,2500,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/khemissi_imen,https://www.influenceurs.tn/uploads/khemissi_imen.jpg,influenceurs.tn,2026-03-17 16:43:01
rahma_benhassen1,Dorra zarrouk,Actors,Rahma Ben Hassen | رحمة بن حسن Makeup artist in Uae | ميكب ارتست في الإمارات Founder : @sparkles_dxb 🛼🪩 📍Dubai 🇦🇪,16700000,3700,540,1200000,0,0,0,0,0,75,https://www.influenceurs.tn/influencer/show/rahma_benhassen1,https://www.influenceurs.tn/uploads/rahma_benhassen1.jpg,influenceurs.tn,2026-03-17 16:43:03
raouajemli,Raouajemli,Modeling,Raoua Jemli 👁 💍 🔒❤️ Mum of baby #Ilyan 🍼 - 𝗣𝗿𝗼𝗳𝗲𝘀𝘀𝗲𝘂𝗿 𝗗𝗲 𝗙𝗿𝗮𝗻𝗰𝗮𝗶𝘀 🧑‍🏫 - 𝗠𝗶𝘀𝘀 𝗠𝗲́𝗱𝗶𝘁𝗲𝗿𝗿𝗮𝗻𝗲́𝗲 𝗧𝘂𝗻𝗶𝘀𝗶𝗲 🇨🇾,121100,746,140,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/raouajemli,https://www.influenceurs.tn/uploads/raouajemli.jpg,influenceurs.tn,2026-03-17 16:43:06
amine.chermiti,Amine.chermiti,Sport,,120600,1900,30,0,0,0,0,0,0,29,https://www.influenceurs.tn/influencer/show/amine.chermiti,https://www.influenceurs.tn/uploads/amine.chermiti.jpg,influenceurs.tn,2026-03-17 16:43:12
sabrinetrifi,Sabrinetrifi,Lifestyle,S A B R I N E T R I F I Mom & Lifestyle Owner of: @fugazicoffeeandsnack 💌 sabrinemalektrifi@yahoo.fr,112300,3100,802,6600,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/sabrinetrifi,https://www.influenceurs.tn/uploads/sabrinetrifi.jpg,influenceurs.tn,2026-03-17 16:43:18
cherifa_naffeti,Cherifa naffeti,Modeling,𝐶ℎ𝑒𝑟𝑖𝑓𝑎 𝑁𝑎𝑓𝑓𝑒𝑡𝑖 📍| ʙᴀsᴇᴅ ɪɴ ᴍɪʟᴀɴ 🇹🇳| ᴛᴜɴɪsɪᴀɴ ᴍᴏᴅᴇʟ 🇮🇹| ᴡᴏᴍᴇɴ 🤍| ʜᴀᴘᴘʏ ᴡɪғᴇ 👶🏻| ᴍᴏᴍ ᴏғ ᴊᴀᴅ 🍒| ᴄʜᴇʀʀʏ,114400,627,1000,1300,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/cherifa_naffeti,https://www.influenceurs.tn/uploads/cherifa_naffeti.jpg,influenceurs.tn,2026-03-17 16:43:37
tunisianofficiel,Tunisianofficiel,Singer,TikTok : tunisianofficiel ⬇️ENSEMBLE FT AKETO,106500,283,28,7600,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/tunisianofficiel,https://www.influenceurs.tn/uploads/tunisianofficiel.jpg,influenceurs.tn,2026-03-17 16:43:42
haithemjouini_officiel,Haithemjouini officiel,Sport,Official account ⭐️ International football player @ftf.tn @stadetunisien48,112000,981,215,0,0,0,0,0,0,37,https://www.influenceurs.tn/influencer/show/haithemjouini_officiel,https://www.influenceurs.tn/uploads/haithemjouini_officiel.jpg,influenceurs.tn,2026-03-17 16:43:48
diwasweetness,Diwasweetness,Food,Donia Ouachani From jerba 🇹🇳 lives in Munich 🇩🇪 •340k Food YouTuber •Content creator 🎥 •Food blogger 🍕🍔 •Dog lover 🐕❤ • 📧: business.diwasweetness@gmail.com,111600,692,179,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/diwasweetness,https://www.influenceurs.tn/uploads/diwasweetness.jpg,influenceurs.tn,2026-03-17 16:43:53
moeztoumiofficial,Moeztoumiofficial,Actors,"Artiste , comédien et producteur tunisien 🇹🇳 Créateur de fameuse karhmena 😂 ceci mon seul compte officiel. @moez_toumi_official",111600,1200,64,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/moeztoumiofficial,https://www.influenceurs.tn/uploads/moeztoumiofficial.jpg,influenceurs.tn,2026-03-17 16:44:01
salma.btk,Salma.btk,Lifestyle,extremely RARE,88200,2000,27,22300,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/salma.btk,https://www.influenceurs.tn/uploads/salma.btk.jpg,influenceurs.tn,2026-03-17 16:44:05
thequeen_nutella,Thequeen nutella,Modeling,Najeh jhider 📍🇦🇪 🇹🇳 Makeup artist Founder @nutty_hair,106100,933,4900,4200,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/thequeen_nutella,https://www.influenceurs.tn/uploads/thequeen_nutella.jpg,influenceurs.tn,2026-03-17 16:44:10
nour_gn,Nour gn,Lifestyle,Avid reader 📖 Fitness Fanatic 🏋️‍♂️ 📍🇶🇦 ACE certified personal trainer ⭐️ BodyCombat LM Instructor 🥊 DM for online training 📝,110200,1700,435,0,0,0,0,0,0,37,https://www.influenceurs.tn/influencer/show/nour_gn,https://www.influenceurs.tn/uploads/nour_gn.jpg,influenceurs.tn,2026-03-17 16:44:15
lamine_belkhodja,Lamine belkhodja,Actors,𝕷𝖆𝖒𝖎𝖓𝖊 𝕭𝖊𝖑𝖐𝖍𝖔𝖉𝖏𝖆 لمين بلخوجة 🎥🎬 📍Tunis 🇹🇳,108500,878,17,1100,0,0,0,0,0,39,https://www.influenceurs.tn/influencer/show/lamine_belkhodja,https://www.influenceurs.tn/uploads/lamine_belkhodja.jpg,influenceurs.tn,2026-03-17 16:44:20
yasminenajar,Yasminenajar,Lifestyle,🌸Yasmine 🌸 Law student ⚖️🎓👩🏼‍⚖️ « le meilleur moyen de tenir sa parole est de ne jamais la donner »,109500,1100,157,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/yasminenajar,https://www.influenceurs.tn/uploads/yasminenajar.jpg,influenceurs.tn,2026-03-17 16:44:22
Tamaracuisine,Dorra zarrouk,Actors,♦️créatrice de contenu culinaire ♦️recettes faciles ♦️cuisine tunisienne et internationale 🌮🍗🧁🍰 ♦️From Tunisia 🇹🇳 Bizertine 🇹🇳 🎬 ma chaîne YouTube ⬇️,16700000,1500,495,1200000,0,0,0,0,0,72,https://www.influenceurs.tn/influencer/show/Tamaracuisine,https://www.influenceurs.tn/uploads/Tamaracuisine.jpg,influenceurs.tn,2026-03-17 16:44:27
sabrine_choura,Sabrine choura,Food,Sabrine🙋🏻‍♀️ realistic lifestyle 😘 Tunisienne 🇹🇳 juriste 👩🏻‍⚖️ Leo ♌️ 🦁 Animatrice cuisine 👩🏻‍🍳 @television.tunisienne,105500,1800,3000,218,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/sabrine_choura,https://www.influenceurs.tn/uploads/sabrine_choura.jpg,influenceurs.tn,2026-03-17 16:44:30
saifkhaoui20,Saifkhaoui20,Sport,Football player at @khorfakkanfc 🇦🇪 | International 🇹🇳 M💍,105700,365,91,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/saifkhaoui20,https://www.influenceurs.tn/uploads/saifkhaoui20.jpg,influenceurs.tn,2026-03-17 16:44:34
hassendosss,Hassendosss,Singer,,105500,136,717,0,0,0,0,0,0,40,https://www.influenceurs.tn/influencer/show/hassendosss,https://www.influenceurs.tn/uploads/hassendosss.jpg,influenceurs.tn,2026-03-17 16:44:39
aymenlessigue,Aymenlessigue,Singer,Tunisian singer 🎤🎵🎶🎼 Ambassador @mazzaro_milano 👔 Booking +21623230200,98600,1200,926,5900,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/aymenlessigue,https://www.influenceurs.tn/uploads/aymenlessigue.jpg,influenceurs.tn,2026-03-17 16:44:47
yassine.gaidi,Yassine.gaidi,Photographer,Professional News #Photographer 📸 @anadoluimages Ps : All published Photos are mine,97800,3200,1100,6600,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/yassine.gaidi,https://www.influenceurs.tn/uploads/yassine.gaidi.jpg,influenceurs.tn,2026-03-17 16:44:49
wajdi.lakhal,Wajdi.lakhal,Singer,"Singer,Writer,Composer & Music Producer",98700,1000,232,3100,0,0,0,0,0,47,https://www.influenceurs.tn/influencer/show/wajdi.lakhal,https://www.influenceurs.tn/uploads/wajdi.lakhal.jpg,influenceurs.tn,2026-03-17 16:44:54
rymmkhouja,Dorra zarrouk,Actors,"a tunisian girl living in montreal who is fluent in Arabic, French, English, and emojis 🫶🏼",16700000,117,64,1200000,0,0,0,0,0,68,https://www.influenceurs.tn/influencer/show/rymmkhouja,https://www.influenceurs.tn/uploads/rymmkhouja.jpg,influenceurs.tn,2026-03-17 16:44:57
sonytta,Sonytta,Food,Consultante Com.#slowlifestyle 🎋🌍#mindset#mediterraneanstyle CEO Lemon Turquoise Event / @monsapo.co Ambassador 📧 designbylemonturquoise@gmail.com,98700,7400,2700,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/sonytta,https://www.influenceurs.tn/uploads/sonytta.jpg,influenceurs.tn,2026-03-17 16:45:01
nejibbelhassen,Nejibbelhassen,Actors,Tunisian actor 🇹🇳 / French “Corsican” grandma 🇫🇷 binational Speaking🇪🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿🇪🇬 (Nice French Riviera),69300,967,530,29400,0,0,0,0,0,43,https://www.influenceurs.tn/influencer/show/nejibbelhassen,https://www.influenceurs.tn/uploads/nejibbelhassen.jpg,influenceurs.tn,2026-03-17 16:45:10
saadiranya,Saadiranya,Modeling,Eva🤍🌍,94700,272,28,0,0,0,0,0,0,22,https://www.influenceurs.tn/influencer/show/saadiranya,https://www.influenceurs.tn/uploads/saadiranya.jpg,influenceurs.tn,2026-03-17 16:45:13
salma_jardak,Salma jardak,Modeling,⚜️ Organisatrice d’événements 👩🏻‍💻 CEO TANIT EVENTS 👩🏻‍🔬 Ex- Assistante médicale en oncologie 📧 tanitevents@yahoo.com,94100,2700,904,345,0,0,0,0,0,43,https://www.influenceurs.tn/influencer/show/salma_jardak,https://www.influenceurs.tn/uploads/salma_jardak.jpg,influenceurs.tn,2026-03-17 16:45:16
feriel.maraaoui,Feriel.maraaoui,Fashion,❣️ 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 •ℑ𝔫𝔰𝔭𝔦𝔯𝔞𝔱𝔦𝔬𝔫 •𝔅𝔢𝔞𝔲𝔱𝔶 •𝔏𝔦𝔣𝔢𝔰𝔱𝔶𝔩𝔢 🔑 𝔹𝕖𝕝𝕚𝕖𝕧𝕖 𝕚𝕟 𝕥𝕙𝕖 𝕓𝕖𝕒𝕦𝕥𝕪 𝕠𝕗 𝕪𝕠𝕦𝕣 𝕕𝕣𝕖𝕒𝕞𝕤 📧мαrαoυιғerιel@yαнoo.ғr 📍 𝕊𝕠𝕦𝕤𝕤𝕖 ~ 𝕄𝕠𝕟𝕒𝕤𝕥𝕚𝕣,93400,1400,576,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/feriel.maraaoui,https://www.influenceurs.tn/uploads/feriel.maraaoui.jpg,influenceurs.tn,2026-03-17 16:45:24
salimaammar,Salimaammar,Travel,"📸 Every picture can tell a story ✨ UGC creator/ influencer 💉 Pharmacist 🏡 Tunisia ☁️ Don’t follow me, follow your dream 👇dm collab",93000,2000,574,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/salimaammar,https://www.influenceurs.tn/uploads/salimaammar.jpg,influenceurs.tn,2026-03-17 16:45:28
chaymadimassi,Chaymadimassi,Fashion,"📸 Every picture can tell a story ✨ UGC creator/ influencer 💉 Pharmacist 🏡 Tunisia ☁️ Don’t follow me, follow your dream 👇dm collab",93000,2000,574,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/chaymadimassi,https://www.influenceurs.tn/uploads/chaymadimassi.jpg,influenceurs.tn,2026-03-17 16:45:35
sandra.aouadi,Sandra.aouadi,Lifestyle,💍 Humanitarian 🌍 📍Dxb 🇹🇳 ✈️🇺🇸🇿🇦🇪🇸🇮🇹🇲🇦🇫🇷🇵🇹🇶🇦🇪🇬🇦🇪🇩🇪🇯🇴🇲🇹🇧🇪🇧🇼🇩🇿🇹🇿🇲🇨🇹🇷🇴🇲àD,91000,462,53,0,0,0,0,0,0,26,https://www.influenceurs.tn/influencer/show/sandra.aouadi,https://www.influenceurs.tn/uploads/sandra.aouadi.jpg,influenceurs.tn,2026-03-17 16:45:40
mehdikallelcouture,Mehdikallelcouture,Fashion,Tunisian Fashion Designer 📩 : ateliermehdikallel@gmail.com,90800,652,291,0,0,0,0,0,0,30,https://www.influenceurs.tn/influencer/show/mehdikallelcouture,https://www.influenceurs.tn/uploads/mehdikallelcouture.jpg,influenceurs.tn,2026-03-17 16:45:47
sabrine_choura,Sabrine choura,Food,Sabrine🙋🏻‍♀️ realistic lifestyle 😘 Tunisienne 🇹🇳 juriste 👩🏻‍⚖️ Leo ♌️ 🦁 Animatrice cuisine 👩🏻‍🍳 @television.tunisienne,105500,1800,3000,218,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/sabrine_choura,https://www.influenceurs.tn/uploads/sabrine_choura.jpg,influenceurs.tn,2026-03-17 16:45:51
saifkhaoui20,Saifkhaoui20,Sport,Football player at @khorfakkanfc 🇦🇪 | International 🇹🇳 M💍,105700,365,91,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/saifkhaoui20,https://www.influenceurs.tn/uploads/saifkhaoui20.jpg,influenceurs.tn,2026-03-17 16:45:54
hassendosss,Hassendosss,Singer,,105500,136,717,0,0,0,0,0,0,40,https://www.influenceurs.tn/influencer/show/hassendosss,https://www.influenceurs.tn/uploads/hassendosss.jpg,influenceurs.tn,2026-03-17 16:45:57
aymenlessigue,Aymenlessigue,Singer,Tunisian singer 🎤🎵🎶🎼 Ambassador @mazzaro_milano 👔 Booking +21623230200,98600,1200,926,5900,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/aymenlessigue,https://www.influenceurs.tn/uploads/aymenlessigue.jpg,influenceurs.tn,2026-03-17 16:46:02
yassine.gaidi,Yassine.gaidi,Photographer,Professional News #Photographer 📸 @anadoluimages Ps : All published Photos are mine,97800,3200,1100,6600,0,0,0,0,0,50,https://www.influenceurs.tn/influencer/show/yassine.gaidi,https://www.influenceurs.tn/uploads/yassine.gaidi.jpg,influenceurs.tn,2026-03-17 16:46:05
wajdi.lakhal,Wajdi.lakhal,Singer,"Singer,Writer,Composer & Music Producer",98700,1000,232,3100,0,0,0,0,0,47,https://www.influenceurs.tn/influencer/show/wajdi.lakhal,https://www.influenceurs.tn/uploads/wajdi.lakhal.jpg,influenceurs.tn,2026-03-17 16:46:11
rymmkhouja,Dorra zarrouk,Actors,"a tunisian girl living in montreal who is fluent in Arabic, French, English, and emojis 🫶🏼",16700000,117,64,1200000,0,0,0,0,0,68,https://www.influenceurs.tn/influencer/show/rymmkhouja,https://www.influenceurs.tn/uploads/rymmkhouja.jpg,influenceurs.tn,2026-03-17 16:46:21
sonytta,Sonytta,Food,Consultante Com.#slowlifestyle 🎋🌍#mindset#mediterraneanstyle CEO Lemon Turquoise Event / @monsapo.co Ambassador 📧 designbylemonturquoise@gmail.com,98700,7400,2700,0,0,0,0,0,0,33,https://www.influenceurs.tn/influencer/show/sonytta,https://www.influenceurs.tn/uploads/sonytta.jpg,influenceurs.tn,2026-03-17 16:46:26
nejibbelhassen,Nejibbelhassen,Actors,Tunisian actor 🇹🇳 / French “Corsican” grandma 🇫🇷 binational Speaking🇪🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿🇪🇬 (Nice French Riviera),69300,967,530,29400,0,0,0,0,0,43,https://www.influenceurs.tn/influencer/show/nejibbelhassen,https://www.influenceurs.tn/uploads/nejibbelhassen.jpg,influenceurs.tn,2026-03-17 16:46:32
saadiranya,Saadiranya,Modeling,Eva🤍🌍,94700,272,28,0,0,0,0,0,0,22,https://www.influenceurs.tn/influencer/show/saadiranya,https://www.influenceurs.tn/uploads/saadiranya.jpg,influenceurs.tn,2026-03-17 16:46:37
